series_type,series_id,forecast_timestamp,forecast_revenue,feature,feature_value,shap_value,direction,base_value
category,Fashion & Accessories,2018-09-02,26277.419921875,quarter,3.0,0.0,neutral,19559.62890625
category,Fashion & Accessories,2018-09-02,26277.419921875,week_of_year,35.0,-612.98779296875,down,19559.62890625
category,Fashion & Accessories,2018-09-02,26277.419921875,day_of_week,6.0,0.0,neutral,19559.62890625
category,Fashion & Accessories,2018-09-02,26277.419921875,is_weekend,1.0,0.0,neutral,19559.62890625
category,Fashion & Accessories,2018-09-02,26277.419921875,days_to_month_end,28.0,1065.1141357421875,up,19559.62890625
category,Fashion & Accessories,2018-09-02,26277.419921875,month_sin,-1.0,1123.765380859375,up,19559.62890625
category,Fashion & Accessories,2018-09-02,26277.419921875,month_cos,-1.8369701987210297e-16,53.018680572509766,up,19559.62890625
category,Fashion & Accessories,2018-09-02,26277.419921875,week_sin,-0.8854560256532096,-1644.3310546875,down,19559.62890625
category,Fashion & Accessories,2018-09-02,26277.419921875,week_cos,-0.4647231720437691,729.5811157226562,up,19559.62890625
category,Fashion & Accessories,2018-09-09,23355.728515625,lag_1,26277.419921875,-1549.2740478515625,down,19559.62890625
category,Fashion & Accessories,2018-09-09,23355.728515625,lag_4,34779.06,-1995.2735595703125,down,19559.62890625
category,Fashion & Accessories,2018-09-09,23355.728515625,lag_52,13761.31,3726.013671875,up,19559.62890625
category,Fashion & Accessories,2018-09-09,23355.728515625,rolling_mean_4,25236.69748046875,4036.541259765625,up,19559.62890625
category,Fashion & Accessories,2018-09-09,23355.728515625,rolling_std_4,9341.90416919845,184.10711669921875,up,19559.62890625
category,Fashion & Accessories,2018-09-09,23355.728515625,year,2018.0,0.0,neutral,19559.62890625
category,Fashion & Accessories,2018-09-09,23355.728515625,month,9.0,309.9449768066406,up,19559.62890625
category,Fashion & Accessories,2018-09-09,23355.728515625,quarter,3.0,0.0,neutral,19559.62890625
category,Fashion & Accessories,2018-09-09,23355.728515625,week_of_year,36.0,-690.505126953125,down,19559.62890625
category,Fashion & Accessories,2018-09-09,23355.728515625,day_of_week,6.0,0.0,neutral,19559.62890625
category,Fashion & Accessories,2018-09-09,23355.728515625,is_weekend,1.0,0.0,neutral,19559.62890625
category,Fashion & Accessories,2018-09-09,23355.728515625,days_to_month_end,21.0,507.4539489746094,up,19559.62890625
category,Fashion & Accessories,2018-09-09,23355.728515625,month_sin,-1.0,658.050537109375,up,19559.62890625
category,Fashion & Accessories,2018-09-09,23355.728515625,month_cos,-1.8369701987210297e-16,48.2761344909668,up,19559.62890625
category,Fashion & Accessories,2018-09-09,23355.728515625,week_sin,-0.9350162426854147,-2016.65283203125,down,19559.62890625
category,Fashion & Accessories,2018-09-09,23355.728515625,week_cos,-0.3546048870425359,577.411376953125,up,19559.62890625
category,Fashion & Accessories,2018-09-16,27294.10546875,lag_1,23355.728515625,1918.5797119140625,up,19559.62890625
category,Fashion & Accessories,2018-09-16,27294.10546875,lag_4,27484.15,-1175.850341796875,down,19559.62890625
category,Fashion & Accessories,2018-09-16,27294.10546875,lag_52,22019.75,2303.345947265625,up,19559.62890625
category,Fashion & Accessories,2018-09-16,27294.10546875,rolling_mean_4,22380.864609375,4184.25,up,19559.62890625
category,Fashion & Accessories,2018-09-16,27294.10546875,rolling_std_4,6871.966161187894,483.0877685546875,up,19559.62890625
category,Fashion & Accessories,2018-09-16,27294.10546875,year,2018.0,0.0,neutral,19559.62890625
category,Fashion & Accessories,2018-09-16,27294.10546875,month,9.0,308.33251953125,up,19559.62890625
category,Fashion & Accessories,2018-09-16,27294.10546875,quarter,3.0,0.0,neutral,19559.62890625
category,Fashion & Accessories,2018-09-16,27294.10546875,week_of_year,37.0,-579.397705078125,down,19559.62890625
category,Fashion & Accessories,2018-09-16,27294.10546875,day_of_week,6.0,0.0,neutral,19559.62890625
category,Fashion & Accessories,2018-09-16,27294.10546875,is_weekend,1.0,0.0,neutral,19559.62890625
category,Fashion & Accessories,2018-09-16,27294.10546875,days_to_month_end,14.0,572.5743408203125,up,19559.62890625
category,Fashion & Accessories,2018-09-16,27294.10546875,month_sin,-1.0,650.3160400390625,up,19559.62890625
category,Fashion & Accessories,2018-09-16,27294.10546875,month_cos,-1.8369701987210297e-16,48.2761344909668,up,19559.62890625
category,Fashion & Accessories,2018-09-16,27294.10546875,week_sin,-0.970941817426052,-1573.039794921875,down,19559.62890625
category,Fashion & Accessories,2018-09-16,27294.10546875,week_cos,-0.23931566428755774,594.004150390625,up,19559.62890625
category,Fashion & Accessories,2018-09-23,24063.390625,lag_1,27294.10546875,-1604.0491943359375,down,19559.62890625
category,Fashion & Accessories,2018-09-23,24063.390625,lag_4,12406.16,914.7727661132812,up,19559.62890625
category,Fashion & Accessories,2018-09-23,24063.390625,lag_52,16626.4,2631.062255859375,up,19559.62890625
category,Fashion & Accessories,2018-09-23,24063.390625,rolling_mean_4,22333.3534765625,4600.76953125,up,19559.62890625
category,Fashion & Accessories,2018-09-23,24063.390625,rolling_std_4,6825.4216351967425,301.7603454589844,up,19559.62890625
category,Fashion & Accessories,2018-09-23,24063.390625,year,2018.0,0.0,neutral,19559.62890625
category,Fashion & Accessories,2018-09-23,24063.390625,month,9.0,298.5866394042969,up,19559.62890625
category,Fashion & Accessories,2018-09-23,24063.390625,quarter,3.0,0.0,neutral,19559.62890625
category,Fashion & Accessories,2018-09-23,24063.390625,week_of_year,38.0,-542.2405395507812,down,19559.62890625
category,Fashion & Accessories,2018-09-23,24063.390625,day_of_week,6.0,0.0,neutral,19559.62890625
category,Fashion & Accessories,2018-09-23,24063.390625,is_weekend,1.0,0.0,neutral,19559.62890625
category,Fashion & Accessories,2018-09-23,24063.390625,days_to_month_end,7.0,-985.4212646484375,down,19559.62890625
category,Fashion & Accessories,2018-09-23,24063.390625,month_sin,-1.0,646.1708374023438,up,19559.62890625
category,Fashion & Accessories,2018-09-23,24063.390625,month_cos,-1.8369701987210297e-16,48.2761344909668,up,19559.62890625
category,Fashion & Accessories,2018-09-23,24063.390625,week_sin,-0.992708874098054,-2426.836669921875,down,19559.62890625
category,Fashion & Accessories,2018-09-23,24063.390625,week_cos,-0.12053668025532357,620.9032592773438,up,19559.62890625
category,Food & Beverage,2018-09-02,3597.196044921875,lag_1,2883.61,1122.268310546875,up,962.374267578125
category,Food & Beverage,2018-09-02,3597.196044921875,lag_4,2905.24,168.13296508789062,up,962.374267578125
category,Food & Beverage,2018-09-02,3597.196044921875,lag_52,182.1,692.77685546875,up,962.374267578125
category,Food & Beverage,2018-09-02,3597.196044921875,rolling_mean_4,3313.3375,48.740238189697266,up,962.374267578125
category,Food & Beverage,2018-09-02,3597.196044921875,rolling_std_4,556.6786249039926,334.7278747558594,up,962.374267578125
category,Food & Beverage,2018-09-02,3597.196044921875,year,2018.0,40.0745964050293,up,962.374267578125
category,Food & Beverage,2018-09-02,3597.196044921875,month,9.0,-4.0508527755737305,down,962.374267578125
category,Food & Beverage,2018-09-02,3597.196044921875,quarter,3.0,-0.038439009338617325,down,962.374267578125
category,Food & Beverage,2018-09-02,3597.196044921875,week_of_year,35.0,47.64778518676758,up,962.374267578125
category,Food & Beverage,2018-09-02,3597.196044921875,day_of_week,6.0,0.0,neutral,962.374267578125
category,Food & Beverage,2018-09-02,3597.196044921875,is_weekend,1.0,0.0,neutral,962.374267578125
category,Food & Beverage,2018-09-02,3597.196044921875,days_to_month_end,28.0,16.62345314025879,up,962.374267578125
category,Food & Beverage,2018-09-02,3597.196044921875,month_sin,-1.0,39.93525695800781,up,962.374267578125
category,Food & Beverage,2018-09-02,3597.196044921875,month_cos,-1.8369701987210297e-16,60.373680114746094,up,962.374267578125
category,Food & Beverage,2018-09-02,3597.196044921875,week_sin,-0.8854560256532096,43.350502014160156,up,962.374267578125
category,Food & Beverage,2018-09-02,3597.196044921875,week_cos,-0.4647231720437691,24.25897789001465,up,962.374267578125
category,Food & Beverage,2018-09-09,3009.728759765625,lag_1,3597.196044921875,1124.2220458984375,up,962.374267578125
category,Food & Beverage,2018-09-09,3009.728759765625,lag_4,3394.99,164.08824157714844,up,962.374267578125
category,Food & Beverage,2018-09-09,3009.728759765625,lag_52,220.35,513.651123046875,up,962.374267578125
category,Food & Beverage,2018-09-09,3009.728759765625,rolling_mean_4,3486.326511230469,45.82252502441406,up,962.374267578125
category,Food & Beverage,2018-09-09,3009.728759765625,rolling_std_4,491.2584473465175,-43.24602508544922,down,962.374267578125
category,Food & Beverage,2018-09-09,3009.728759765625,year,2018.0,40.38262176513672,up,962.374267578125
category,Food & Beverage,2018-09-09,3009.728759765625,month,9.0,-4.061252117156982,down,962.374267578125
category,Food & Beverage,2018-09-09,3009.728759765625,quarter,3.0,-0.038439009338617325,down,962.374267578125
category,Food & Beverage,2018-09-09,3009.728759765625,week_of_year,36.0,47.3142204284668,up,962.374267578125
category,Food & Beverage,2018-09-09,3009.728759765625,day_of_week,6.0,0.0,neutral,962.374267578125
category,Food & Beverage,2018-09-09,3009.728759765625,is_weekend,1.0,0.0,neutral,962.374267578125
category,Food & Beverage,2018-09-09,3009.728759765625,days_to_month_end,21.0,-8.519367218017578,down,962.374267578125
category,Food & Beverage,2018-09-09,3009.728759765625,month_sin,-1.0,40.36288070678711,up,962.374267578125
category,Food & Beverage,2018-09-09,3009.728759765625,month_cos,-1.8369701987210297e-16,40.58822250366211,up,962.374267578125
category,Food & Beverage,2018-09-09,3009.728759765625,week_sin,-0.9350162426854147,73.98021697998047,up,962.374267578125
category,Food & Beverage,2018-09-09,3009.728759765625,week_cos,-0.3546048870425359,12.806979179382324,up,962.374267578125
category,Food & Beverage,2018-09-16,3536.92919921875,lag_1,3009.728759765625,1118.79833984375,up,962.374267578125
category,Food & Beverage,2018-09-16,3536.92919921875,lag_4,4069.51,159.2960205078125,up,962.374267578125
category,Food & Beverage,2018-09-16,3536.92919921875,lag_52,631.33,626.1834716796875,up,962.374267578125
category,Food & Beverage,2018-09-16,3536.92919921875,rolling_mean_4,3390.011201171875,42.604820251464844,up,962.374267578125
category,Food & Beverage,2018-09-16,3536.92919921875,rolling_std_4,549.4546050035412,334.2896423339844,up,962.374267578125
category,Food & Beverage,2018-09-16,3536.92919921875,year,2018.0,40.76112365722656,up,962.374267578125
category,Food & Beverage,2018-09-16,3536.92919921875,month,9.0,-4.03261137008667,down,962.374267578125
category,Food & Beverage,2018-09-16,3536.92919921875,quarter,3.0,-0.24985358119010925,down,962.374267578125
category,Food & Beverage,2018-09-16,3536.92919921875,week_of_year,37.0,47.2089729309082,up,962.374267578125
category,Food & Beverage,2018-09-16,3536.92919921875,day_of_week,6.0,0.0,neutral,962.374267578125
category,Food & Beverage,2018-09-16,3536.92919921875,is_weekend,1.0,0.0,neutral,962.374267578125
category,Food & Beverage,2018-09-16,3536.92919921875,days_to_month_end,14.0,-13.897354125976562,down,962.374267578125
category,Food & Beverage,2018-09-16,3536.92919921875,month_sin,-1.0,40.101478576660156,up,962.374267578125
category,Food & Beverage,2018-09-16,3536.92919921875,month_cos,-1.8369701987210297e-16,58.378265380859375,up,962.374267578125
category,Food & Beverage,2018-09-16,3536.92919921875,week_sin,-0.970941817426052,93.52096557617188,up,962.374267578125
category,Food & Beverage,2018-09-16,3536.92919921875,week_cos,-0.23931566428755774,31.59105682373047,up,962.374267578125
category,Food & Beverage,2018-09-23,3099.6572265625,lag_1,3536.92919921875,1100.850830078125,up,962.374267578125
category,Food & Beverage,2018-09-23,3099.6572265625,lag_4,2883.61,149.13400268554688,up,962.374267578125
category,Food & Beverage,2018-09-23,3099.6572265625,lag_52,927.3100000000001,451.8601989746094,up,962.374267578125
category,Food & Beverage,2018-09-23,3099.6572265625,rolling_mean_4,3256.8660009765626,41.269344329833984,up,962.374267578125
category,Food & Beverage,2018-09-23,3099.6572265625,rolling_std_4,362.7013427416694,-84.35041046142578,down,962.374267578125
category,Food & Beverage,2018-09-23,3099.6572265625,year,2018.0,39.59588623046875,up,962.374267578125
category,Food & Beverage,2018-09-23,3099.6572265625,month,9.0,-2.70723819732666,down,962.374267578125
category,Food & Beverage,2018-09-23,3099.6572265625,quarter,3.0,-0.038439009338617325,down,962.374267578125
category,Food & Beverage,2018-09-23,3099.6572265625,week_of_year,38.0,48.322879791259766,up,962.374267578125
category,Food & Beverage,2018-09-23,3099.6572265625,day_of_week,6.0,0.0,neutral,962.374267578125
category,Food & Beverage,2018-09-23,3099.6572265625,is_weekend,1.0,0.0,neutral,962.374267578125
category,Food & Beverage,2018-09-23,3099.6572265625,days_to_month_end,7.0,153.98638916015625,up,962.374267578125
category,Food & Beverage,2018-09-23,3099.6572265625,month_sin,-1.0,44.07487106323242,up,962.374267578125
category,Food & Beverage,2018-09-23,3099.6572265625,month_cos,-1.8369701987210297e-16,42.37343215942383,up,962.374267578125
category,Food & Beverage,2018-09-23,3099.6572265625,week_sin,-0.992708874098054,139.00440979003906,up,962.374267578125
category,Food & Beverage,2018-09-23,3099.6572265625,week_cos,-0.12053668025532357,13.90788459777832,up,962.374267578125
category,"Gifts, Arts & Seasonal",2018-09-02,4791.5654296875,lag_1,3757.3,-2827.8720703125,down,8620.3544921875
category,"Gifts, Arts & Seasonal",2018-09-02,4791.5654296875,lag_4,8542.06,49.308570861816406,up,8620.3544921875
category,"Gifts, Arts & Seasonal",2018-09-02,4791.5654296875,lag_52,9489.72,-817.6956787109375,down,8620.3544921875
category,"Gifts, Arts & Seasonal",2018-09-02,4791.5654296875,rolling_mean_4,6584.474999999999,56.58065414428711,up,8620.3544921875
category,"Gifts, Arts & Seasonal",2018-09-02,4791.5654296875,rolling_std_4,2077.895488637482,-125.66767883300781,down,8620.3544921875
category,"Gifts, Arts & Seasonal",2018-09-02,4791.5654296875,year,2018.0,2.520228385925293,up,8620.3544921875
category,"Gifts, Arts & Seasonal",2018-09-02,4791.5654296875,month,9.0,236.70883178710938,up,8620.3544921875
category,"Gifts, Arts & Seasonal",2018-09-02,4791.5654296875,quarter,3.0,23.132381439208984,up,8620.3544921875
category,"Gifts, Arts & Seasonal",2018-09-02,4791.5654296875,week_of_year,35.0,-241.30274963378906,down,8620.3544921875
category,"Gifts, Arts & Seasonal",2018-09-02,4791.5654296875,day_of_week,6.0,0.0,neutral,8620.3544921875
category,"Gifts, Arts & Seasonal",2018-09-02,4791.5654296875,is_weekend,1.0,0.0,neutral,8620.3544921875
category,"Gifts, Arts & Seasonal",2018-09-02,4791.5654296875,days_to_month_end,28.0,135.4480438232422,up,8620.3544921875
category,"Gifts, Arts & Seasonal",2018-09-02,4791.5654296875,month_sin,-1.0,-25.22955894470215,down,8620.3544921875
category,"Gifts, Arts & Seasonal",2018-09-02,4791.5654296875,month_cos,-1.8369701987210297e-16,-86.50545501708984,down,8620.3544921875
category,"Gifts, Arts & Seasonal",2018-09-02,4791.5654296875,week_sin,-0.8854560256532096,-135.11256408691406,down,8620.3544921875
category,"Gifts, Arts & Seasonal",2018-09-02,4791.5654296875,week_cos,-0.4647231720437691,-73.101806640625,down,8620.3544921875
category,"Gifts, Arts & Seasonal",2018-09-09,5847.515625,lag_1,4791.5654296875,-2681.132080078125,down,8620.3544921875
category,"Gifts, Arts & Seasonal",2018-09-09,5847.515625,lag_4,7631.56,331.69219970703125,up,8620.3544921875
category,"Gifts, Arts & Seasonal",2018-09-09,5847.515625,lag_52,8090.11,-116.59554290771484,down,8620.3544921875
category,"Gifts, Arts & Seasonal",2018-09-09,5847.515625,rolling_mean_4,5646.851357421875,246.43362426757812,up,8620.3544921875
category,"Gifts, Arts & Seasonal",2018-09-09,5847.515625,rolling_std_4,1714.5244529905144,-22.51422882080078,down,8620.3544921875
category,"Gifts, Arts & Seasonal",2018-09-09,5847.515625,year,2018.0,2.520228385925293,up,8620.3544921875
category,"Gifts, Arts & Seasonal",2018-09-09,5847.515625,month,9.0,201.22511291503906,up,8620.3544921875
category,"Gifts, Arts & Seasonal",2018-09-09,5847.515625,quarter,3.0,2.801999568939209,up,8620.3544921875
category,"Gifts, Arts & Seasonal",2018-09-09,5847.515625,week_of_year,36.0,-253.2052001953125,down,8620.3544921875
category,"Gifts, Arts & Seasonal",2018-09-09,5847.515625,day_of_week,6.0,0.0,neutral,8620.3544921875
category,"Gifts, Arts & Seasonal",2018-09-09,5847.515625,is_weekend,1.0,0.0,neutral,8620.3544921875
category,"Gifts, Arts & Seasonal",2018-09-09,5847.515625,days_to_month_end,21.0,-60.3597526550293,down,8620.3544921875
category,"Gifts, Arts & Seasonal",2018-09-09,5847.515625,month_sin,-1.0,-26.028303146362305,down,8620.3544921875
category,"Gifts, Arts & Seasonal",2018-09-09,5847.515625,month_cos,-1.8369701987210297e-16,-98.4585952758789,down,8620.3544921875
category,"Gifts, Arts & Seasonal",2018-09-09,5847.515625,week_sin,-0.9350162426854147,-206.6649932861328,down,8620.3544921875
category,"Gifts, Arts & Seasonal",2018-09-09,5847.515625,week_cos,-0.3546048870425359,-92.55835723876953,down,8620.3544921875
category,"Gifts, Arts & Seasonal",2018-09-16,4997.97265625,lag_1,5847.515625,-2441.943359375,down,8620.3544921875
category,"Gifts, Arts & Seasonal",2018-09-16,4997.97265625,lag_4,6406.98,232.18734741210938,up,8620.3544921875
category,"Gifts, Arts & Seasonal",2018-09-16,4997.97265625,lag_52,9958.7,-936.9344482421875,down,8620.3544921875
category,"Gifts, Arts & Seasonal",2018-09-16,4997.97265625,rolling_mean_4,5200.840263671875,185.447021484375,up,8620.3544921875
category,"Gifts, Arts & Seasonal",2018-09-16,4997.97265625,rolling_std_4,1172.501097238057,-162.0311737060547,down,8620.3544921875
category,"Gifts, Arts & Seasonal",2018-09-16,4997.97265625,year,2018.0,2.520228385925293,up,8620.3544921875
category,"Gifts, Arts & Seasonal",2018-09-16,4997.97265625,month,9.0,163.86021423339844,up,8620.3544921875
category,"Gifts, Arts & Seasonal",2018-09-16,4997.97265625,quarter,3.0,2.801999568939209,up,8620.3544921875
category,"Gifts, Arts & Seasonal",2018-09-16,4997.97265625,week_of_year,37.0,-256.48370361328125,down,8620.3544921875
category,"Gifts, Arts & Seasonal",2018-09-16,4997.97265625,day_of_week,6.0,0.0,neutral,8620.3544921875
category,"Gifts, Arts & Seasonal",2018-09-16,4997.97265625,is_weekend,1.0,0.0,neutral,8620.3544921875
category,"Gifts, Arts & Seasonal",2018-09-16,4997.97265625,days_to_month_end,14.0,-120.8924560546875,down,8620.3544921875
category,"Gifts, Arts & Seasonal",2018-09-16,4997.97265625,month_sin,-1.0,-6.981771945953369,down,8620.3544921875
category,"Gifts, Arts & Seasonal",2018-09-16,4997.97265625,month_cos,-1.8369701987210297e-16,-81.9869155883789,down,8620.3544921875
category,"Gifts, Arts & Seasonal",2018-09-16,4997.97265625,week_sin,-0.970941817426052,-116.46511840820312,down,8620.3544921875
category,"Gifts, Arts & Seasonal",2018-09-16,4997.97265625,week_cos,-0.23931566428755774,-85.48219299316406,down,8620.3544921875
category,"Gifts, Arts & Seasonal",2018-09-23,4553.7880859375,lag_1,4997.97265625,-2530.09912109375,down,8620.3544921875
category,"Gifts, Arts & Seasonal",2018-09-23,4553.7880859375,lag_4,3757.3,-711.1416625976562,down,8620.3544921875
category,"Gifts, Arts & Seasonal",2018-09-23,4553.7880859375,lag_52,11133.6,-872.4729614257812,down,8620.3544921875
category,"Gifts, Arts & Seasonal",2018-09-23,4553.7880859375,rolling_mean_4,4848.588427734375,223.2281494140625,up,8620.3544921875
category,"Gifts, Arts & Seasonal",2018-09-23,4553.7880859375,rolling_std_4,859.1339142763452,395.91412353515625,up,8620.3544921875
category,"Gifts, Arts & Seasonal",2018-09-23,4553.7880859375,year,2018.0,2.520228385925293,up,8620.3544921875
category,"Gifts, Arts & Seasonal",2018-09-23,4553.7880859375,month,9.0,181.70233154296875,up,8620.3544921875
category,"Gifts, Arts & Seasonal",2018-09-23,4553.7880859375,quarter,3.0,2.801999568939209,up,8620.3544921875
category,"Gifts, Arts & Seasonal",2018-09-23,4553.7880859375,week_of_year,38.0,-258.85418701171875,down,8620.3544921875
category,"Gifts, Arts & Seasonal",2018-09-23,4553.7880859375,day_of_week,6.0,0.0,neutral,8620.3544921875
category,"Gifts, Arts & Seasonal",2018-09-23,4553.7880859375,is_weekend,1.0,0.0,neutral,8620.3544921875
category,"Gifts, Arts & Seasonal",2018-09-23,4553.7880859375,days_to_month_end,7.0,-192.06295776367188,down,8620.3544921875
category,"Gifts, Arts & Seasonal",2018-09-23,4553.7880859375,month_sin,-1.0,-10.286367416381836,down,8620.3544921875
category,"Gifts, Arts & Seasonal",2018-09-23,4553.7880859375,month_cos,-1.8369701987210297e-16,-79.64033508300781,down,8620.3544921875
category,"Gifts, Arts & Seasonal",2018-09-23,4553.7880859375,week_sin,-0.992708874098054,-152.58888244628906,down,8620.3544921875
category,"Gifts, Arts & Seasonal",2018-09-23,4553.7880859375,week_cos,-0.12053668025532357,-65.58607482910156,down,8620.3544921875
category,Home & Furniture,2018-09-02,47548.59765625,lag_1,29573.41,-2817.826171875,down,35476.73046875
category,Home & Furniture,2018-09-02,47548.59765625,lag_4,74004.06,-1873.8896484375,down,35476.73046875
category,Home & Furniture,2018-09-02,47548.59765625,lag_52,33647.09,3780.4296875,up,35476.73046875
category,Home & Furniture,2018-09-02,47548.59765625,rolling_mean_4,58995.362499999996,2379.7060546875,up,35476.73046875
category,Home & Furniture,2018-09-02,47548.59765625,rolling_std_4,20015.44470279618,2225.68115234375,up,35476.73046875
category,Home & Furniture,2018-09-02,47548.59765625,year,2018.0,6664.8486328125,up,35476.73046875
category,Home & Furniture,2018-09-02,47548.59765625,month,9.0,57.735107421875,up,35476.73046875
category,Home & Furniture,2018-09-02,47548.59765625,quarter,3.0,19.65274429321289,up,35476.73046875
category,Home & Furniture,2018-09-02,47548.59765625,week_of_year,35.0,-189.86764526367188,down,35476.73046875
category,Home & Furniture,2018-09-02,47548.59765625,day_of_week,6.0,0.0,neutral,35476.73046875
category,Home & Furniture,2018-09-02,47548.59765625,is_weekend,1.0,0.0,neutral,35476.73046875
category,Home & Furniture,2018-09-02,47548.59765625,days_to_month_end,28.0,287.5285949707031,up,35476.73046875
category,Home & Furniture,2018-09-02,47548.59765625,month_sin,-1.0,522.3017578125,up,35476.73046875
category,Home & Furniture,2018-09-02,47548.59765625,month_cos,-1.8369701987210297e-16,59.173587799072266,up,35476.73046875
category,Home & Furniture,2018-09-02,47548.59765625,week_sin,-0.8854560256532096,-469.41925048828125,down,35476.73046875
category,Home & Furniture,2018-09-02,47548.59765625,week_cos,-0.4647231720437691,1425.82568359375,up,35476.73046875
category,Home & Furniture,2018-09-09,41076.0078125,lag_1,47548.59765625,7253.48974609375,up,35476.73046875
category,Home & Furniture,2018-09-09,41076.0078125,lag_4,64321.72,-5447.33447265625,down,35476.73046875
category,Home & Furniture,2018-09-09,41076.0078125,lag_52,28221.55,-1174.527587890625,down,35476.73046875
category,Home & Furniture,2018-09-09,41076.0078125,rolling_mean_4,52381.496914062496,701.9536743164062,up,35476.73046875
category,Home & Furniture,2018-09-09,41076.0078125,rolling_std_4,17631.871074262897,1996.5146484375,up,35476.73046875
category,Home & Furniture,2018-09-09,41076.0078125,year,2018.0,2676.607421875,up,35476.73046875
category,Home & Furniture,2018-09-09,41076.0078125,month,9.0,-32.229515075683594,down,35476.73046875
category,Home & Furniture,2018-09-09,41076.0078125,quarter,3.0,-5.884376525878906,down,35476.73046875
category,Home & Furniture,2018-09-09,41076.0078125,week_of_year,36.0,-1084.647705078125,down,35476.73046875
category,Home & Furniture,2018-09-09,41076.0078125,day_of_week,6.0,0.0,neutral,35476.73046875
category,Home & Furniture,2018-09-09,41076.0078125,is_weekend,1.0,0.0,neutral,35476.73046875
category,Home & Furniture,2018-09-09,41076.0078125,days_to_month_end,21.0,-273.8108825683594,down,35476.73046875
category,Home & Furniture,2018-09-09,41076.0078125,month_sin,-1.0,367.03717041015625,up,35476.73046875
category,Home & Furniture,2018-09-09,41076.0078125,month_cos,-1.8369701987210297e-16,-71.04859924316406,down,35476.73046875
category,Home & Furniture,2018-09-09,41076.0078125,week_sin,-0.9350162426854147,285.80145263671875,up,35476.73046875
category,Home & Furniture,2018-09-09,41076.0078125,week_cos,-0.3546048870425359,407.3813171386719,up,35476.73046875
category,Home & Furniture,2018-09-16,45177.09765625,lag_1,41076.0078125,5573.279296875,up,35476.73046875
category,Home & Furniture,2018-09-16,45177.09765625,lag_4,68082.26,-5914.03466796875,down,35476.73046875
category,Home & Furniture,2018-09-16,45177.09765625,lag_52,37957.590000000004,2712.94384765625,up,35476.73046875
category,Home & Furniture,2018-09-16,45177.09765625,rolling_mean_4,46570.068867187496,1155.2698974609375,up,35476.73046875
category,Home & Furniture,2018-09-16,45177.09765625,rolling_std_4,16153.462017432033,2480.974853515625,up,35476.73046875
category,Home & Furniture,2018-09-16,45177.09765625,year,2018.0,2699.28125,up,35476.73046875
category,Home & Furniture,2018-09-16,45177.09765625,month,9.0,-16.847806930541992,down,35476.73046875
category,Home & Furniture,2018-09-16,45177.09765625,quarter,3.0,-5.884376525878906,down,35476.73046875
category,Home & Furniture,2018-09-16,45177.09765625,week_of_year,37.0,-702.6215209960938,down,35476.73046875
category,Home & Furniture,2018-09-16,45177.09765625,day_of_week,6.0,0.0,neutral,35476.73046875
category,Home & Furniture,2018-09-16,45177.09765625,is_weekend,1.0,0.0,neutral,35476.73046875
category,Home & Furniture,2018-09-16,45177.09765625,days_to_month_end,14.0,120.90119171142578,up,35476.73046875
category,Home & Furniture,2018-09-16,45177.09765625,month_sin,-1.0,426.57843017578125,up,35476.73046875
category,Home & Furniture,2018-09-16,45177.09765625,month_cos,-1.8369701987210297e-16,-81.52715301513672,down,35476.73046875
category,Home & Furniture,2018-09-16,45177.09765625,week_sin,-0.970941817426052,452.2306213378906,up,35476.73046875
category,Home & Furniture,2018-09-16,45177.09765625,week_cos,-0.23931566428755774,799.8447265625,up,35476.73046875
category,Home & Furniture,2018-09-23,58585.42578125,lag_1,45177.09765625,10595.8662109375,up,35476.73046875
category,Home & Furniture,2018-09-23,58585.42578125,lag_4,29573.41,595.80126953125,up,35476.73046875
category,Home & Furniture,2018-09-23,58585.42578125,lag_52,33804.48,3662.5068359375,up,35476.73046875
category,Home & Furniture,2018-09-23,58585.42578125,rolling_mean_4,40843.77828125,1558.7974853515625,up,35476.73046875
category,Home & Furniture,2018-09-23,58585.42578125,rolling_std_4,7975.115284586099,700.9727172851562,up,35476.73046875
category,Home & Furniture,2018-09-23,58585.42578125,year,2018.0,2776.4462890625,up,35476.73046875
category,Home & Furniture,2018-09-23,58585.42578125,month,9.0,-68.50897979736328,down,35476.73046875
category,Home & Furniture,2018-09-23,58585.42578125,quarter,3.0,-5.884376525878906,down,35476.73046875
category,Home & Furniture,2018-09-23,58585.42578125,week_of_year,38.0,30.326534271240234,up,35476.73046875
category,Home & Furniture,2018-09-23,58585.42578125,day_of_week,6.0,0.0,neutral,35476.73046875
category,Home & Furniture,2018-09-23,58585.42578125,is_weekend,1.0,0.0,neutral,35476.73046875
category,Home & Furniture,2018-09-23,58585.42578125,days_to_month_end,7.0,628.6527709960938,up,35476.73046875
category,Home & Furniture,2018-09-23,58585.42578125,month_sin,-1.0,463.3801574707031,up,35476.73046875
category,Home & Furniture,2018-09-23,58585.42578125,month_cos,-1.8369701987210297e-16,-24.237611770629883,down,35476.73046875
category,Home & Furniture,2018-09-23,58585.42578125,week_sin,-0.992708874098054,1588.0577392578125,up,35476.73046875
category,Home & Furniture,2018-09-23,58585.42578125,week_cos,-0.12053668025532357,606.5465087890625,up,35476.73046875
category,Home Improvement & Garden,2018-09-02,16099.2451171875,lag_1,15237.44,82.56282806396484,up,11279.533203125
category,Home Improvement & Garden,2018-09-02,16099.2451171875,lag_4,16651.6,-298.7290954589844,down,11279.533203125
